Reciever Seller ID,Buyer ID,call_id,call_transcription
42728554,"184,075,734",645659518,"{[00:02] Buyer: Hello.
[00:05] Buyer: Hello.
[00:06] Seller: Haan?
[00:07] Buyer: Hello?
[00:08] Seller: Haan?
[00:09] Buyer: Are sir, humko ye machine chahiye thi.
[00:11] Seller: Kaunsi?
[00:12] Buyer: Yahi millimeter wali, aluminum cutter.
[00:14] Buyer: Aluminum cutting wali sir.
[00:19] Seller: ₹5500 ki hai.
[00:21] Buyer: ₹5500 ki.
[00:22] Seller: Haa.
[00:26] Buyer: To.
[00:28] Buyer: Ek do piece mil jayenge bhaiya?
[00:30] Seller: Haan mil jayegi.
[00:33] Buyer: Thik hai hum jo hai hamara maal Delhi se aa raha hai to wahi aap bhijwa dijiyega sir.
[00:38] Seller: Haan Whatsapp kar do, Whatsapp number likh lo. Payment daal dena aur bhej denge.
[00:43] Buyer: Thik sir.
[00:45] Buyer: Whatsapp number bhej dijiye sir.
[00:46] Seller: Bhej denge, subah bhej denge.}"
152298969,"155,331,514",645837169,"{[00:00] Buyer: Hello, Shreyansh Retail Solution?
[00:04] Seller: Yes.
[00:06] Buyer: Ji, main Assam se bol raha hun.
[00:09] Seller: Okay.
[00:11] Buyer: Ji, aap logo ka accounts department ka kisi ka number hai kya?
[00:15] Seller: Okay, so kya issue ho raha hai aapko?
[00:19] Seller: Actually office mein na fund required hai. To half an hour baad call karega aapko? Waise aapka aawaz proper nahi aa raha hai, main aapko phir ek half an hour baad call karu, chalega?
[00:32] Buyer: umm, der ho jayega tab tak.
[00:33] Seller: Main abhi question karti hu aapko.
[00:36] Buyer: Theek.
[00:37] Seller: Okay, bhaiya.}"
72509641,"76,537,258",645886659,"{[00:00] Buyer: Hello.
[00:01] Buyer: Hello.
[00:02] Buyer: Ha.
[00:03] Buyer: Namaskar, namaskar.
[00:06] Seller: Namaskar.
[00:07] Buyer: Aap mujhe woh aata pisne ka chahiye tha.
[00:11] Buyer: Ha ji.
[00:12] Buyer: Aata pisne ka, jai u pishte hai na dry wala.
[00:16] Seller: Ha.
[00:17] Buyer: Woh machine chahiye tha.
[00:19] Seller: Mil jayega.
[00:20] Buyer: Woh kitna, rate kitna hai uska?
[00:22] Seller: Ghar ke liye chahiye ki commercial chahiye aapko?
[00:25] Buyer: Ghar ke liye, ghar ke liye. Ek, ek ghanta mein panch kilo pishte hai na, woh wala chahiye.
[00:29] Seller: Woh ₹11,000.
[00:32] Buyer: ₹11,000. Uska photo kuch bhej sakta hai kya?
[00:36] Seller: Kahan se bol rahe ho aap?
[00:38] Buyer: Main Tamil Nadu se baat kar raha hu.
[00:40] Seller: Accha. Aap mere ko mera WhatsApp number le lo, us par aata chakki, aata machine chahiye aisa karke likh do, main WhatsApp par photo dal dunga. Aapka number note kar lo mera.
[00:49] Buyer: Ha woh matlab yeh ghanta mein matlab panch kilo pishta hai na, full pack rahega ghar par rakhne ke liye?
[00:53] Seller: Ha, ek ghanta mein 10 kilo pishta hai woh.
[00:55] Buyer: Yeh ghanta mein panch kilo, panch kilo, panch kilo.
[00:57] Seller: Ha wohi panch kilo bolte hain sab log, lekin mera jo hai, mera heavy quality ka aata hai, woh 10 kilo nikal jaata hai ghante bhar mein usme, pis pis jaata hai.
[01:02] Buyer: 10 kilo nikal jaata hai? Matlab woh full, pura matlab stainless steel kaise pack rehta hai na, woh wala chahiye.
[01:05] Seller: Ha woh body pack aayega, box box pack aayega woh, plywood box rehta hai, usme pack aata hai woh.
[01:08] Buyer: Kitna rate, rate kitne tak aayega uska?
[01:10] Seller: ₹11,000.
[01:11] Buyer: ₹11,000?
[01:13] Seller: Ha.
[01:13] Buyer: Thik hai, ab number, yeh number, yeh number par mere ko mil sakte dena mein.
[01:16] Seller: Nahin yeh aapko IndiaMART se phone kiya aapne? Aap, aap ek kaam karo, mera number lo, WhatsApp number lo.
[01:18] Buyer: Ek minute, ek minute, ek minute.
[01:27] Buyer: Number bolo?
[01:28] Seller: 7387.
[01:29] Buyer: Ha?
[01:30] Seller: 7387.
[01:31] Buyer: 7387.
[01:32] Seller: 11.
[01:33] Seller: 11.
[01:35] Seller: 000.
[01:36] Seller: 000.
[01:38] Seller: 6.
[01:39] Seller: 6 hai kya?
[01:40] Seller: 6.
[01:40] Seller: Ha.
[01:41] Seller: 6. Kya naam hai?
[01:43] Seller: Bapu Machinery ke naam se karo aap.
[01:46] Buyer: Thik hai.
[01:48] Buyer: Hmm.
[01:49] Buyer: Thik hai, main abhi WhatsApp bhejta hu.
[01:51] Buyer: Thik hai.}"
152298969,"155,331,514",645893581,"{[00:00] Caller: Hello?
[00:01] Seller: Ji, mein kal mein phone kiya tha. 
[00:04] Caller: He he. Aapse khabong tea state se. Accha, yeh aap logon ka shreyas retail insulation solution mein yeh do payment, teen payment hua tha uska bill chahiye tha. Woh kiske sath contact karna padega mujhko?
[00:22] Seller: Toh aapne purchase kis se kiya tha?
[00:26] Caller: Yaha se kiya tha Shreyas retail solution se.
[00:30] Seller: Haan, but uska contact number kuch hai?
[00:33] Caller: Mere paas toh nahi hai, isliye mene yeh number mujhe mila hai, aapka isse google se mila hai toh isiliye phone kiya tha.
[00:40] Seller: Yes sir, aap sahi keh rahe ho apne purchase bhi kiya rahega but hume aapka billing name yeh sab bhi toh pata rehna chahiye na purchase date kya tha?
[00:49] Seller: Aapko pata hai toh mujhe mein aapko whatsapp karungi number pe office jaakar.
[00:56] Seller: Mujhe aapka billing name sab bata dena.
[00:58] Seller: Mein aapko billing send kar dungi.
[01:00] Caller: Theek hai.
[01:01] Caller: Theek hai, theek hai.
}"
24108739,"93,500,968",645914156,"{[00:00] Buyer: Hello.
[00:01] Seller: Ha chalu.
[00:01] Buyer: Sir aaplyakad printing sleeves bhetat ka ferruleche?
[00:05] Seller: Bhetat.
[00:05] Buyer: Ah bhetatat ka?
[00:06] Seller: Ho ho.
[00:07] Buyer: Indomaxche aahet ka?
[00:10] Seller: Kay yala vichar.
[00:11] Seller: Indomax swatata kai manufacturing nahi karat.
[00:13] Buyer: Nahi nahi.
[00:13] Seller: Te dusrya dusrya brand nahi karat ka?
[00:16] Seller: Branding lavatat fakt.
[00:17] Buyer: Size 3.2 mm aahet 100 meter white color?
[00:20] Seller: Aahet.
[00:21] Buyer: ah
[00:21] Buyer: Tumhi photo share karu ka? Size vagere confirmation.
[00:26] Seller: Nahi nahi kai garaj nahi. 3.2 sangitlya nantarr samazlay mala.
[00:28] Buyer: Okay don minute thamba product confirmation sathi karto. Aaple ithe talavade madhyech ahe na?
[00:33] Seller: ha yamuna nagar modern schoolcha barobar mage.
[00:36] Buyer: Yamuna nagar.
[00:36] Buyer: Theek aahe don minute tham. Te senior aahe tyanla te product description sagli sangto.
[00:41] Buyer: Ghya.
[00:41] Buyer: Hello?
[00:43] Seller: Ha?
[00:43] Buyer: Hello?
[00:44] Buyer: ha mhanal saheb te P.V.C. aapn ferrule printing machine aahe na?
[00:48] Seller: ha.
[00:48] Buyer: Tyachyasathi mhanje connection aste cable jodlele aste bagha tube mhanatat tyala te tube paahije.
[00:55] Seller: Milatil na.
[00:55] Buyer: aahet ka tumchyakade?
[00:57] Seller: Ho ho ho.
[00:58] Buyer: ah theek aahe 3.2 square mm mhanje size aahe bar 3.2 mm.
[01:01] Seller: 100 meter.
[01:02] Seller: Sir don gosthi astat yachyamadhye tumhi jar wire cha size sangitla tar me tyala respective tumhala tube cha size sangin.
[01:08] Seller: Jar ka tumhi mala directly tube cha size sangitla tar mala hai na.
[01:12] Buyer: Me tube cha sangto aahe direct tube 3.2 mm.
[01:15] Seller: ha milun jail.
[01:16] Buyer: Three yeto ka?
[01:17] Seller: 3 mm three 2.2 pasun 8 mm paryant tumhala kutlyahi tube miltil.
[01:22] Buyer: Bar mag teen 2.2 2.5 teen 3.2 3.5
[01:26] Buyer: ha 3.2 paahije mala.
[01:27] Seller: four nahi nahi me tumhala don roll paahije hote don roll.
[01:29] Seller: ha miltil.
[01:31] Buyer: kiti rupayala aahe?
[01:32] Seller: 225 rupayla.
[01:34] Buyer: 225 na? theek aahe.
[01:36] Buyer: Chaltay.
[01:37] Seller: Me tumhala address konta aahe?
[01:40] Seller: Yamuna nagar madhe.
[01:40] Seller: Yamuna nagar madhe modern schoolcha barobar mage.
[01:44] Buyer: Modern school Yamuna nagar Nigdi jawalch ahe ka? aaplya bajajcha tithe aaspaas aahe ka?
[01:48] Seller: Tumhi bajajcha gate je aahe na tya gate varun sagla Nigdi kade thoda khali yayla lagaycha.
[01:53] Buyer: Okay.
[01:53] Seller: Pudhe aalat ki tumhala LIC chi building lagel.
[01:57] Buyer: Okay.
[01:58] Seller: ha LIC buildingla right turn ghyaicha tumhala left la kuthe turn nahi aahe. LIC la.
[02:03] Seller: Okay.
[02:03] Seller: LIC cha ithe right turn ghyaicha aani immediately tyach building la parat right turn ghyaicha tithe tumhala modern school disel.
[02:10] Buyer: Bar theek aahe. theek aahe aika na better to go tu location paathvu shakta ka?
[02:15] Seller: ha paathvu shakto.
[02:16] Buyer: ha location paathva na.
[02:18] Buyer: theek aahe okay.
[02:21] Seller: Okay.
[02:22] Buyer: Tumchi company cha nav ka aahe?}"
72509641,"85,033,937",646053919,"{[00:02] Buyer: Hello
[00:04] Seller: Hello, ha.
[00:07] Buyer: Ha dada mala gardic chilli machine payji hoti.
[00:10] Seller: Mil jaayega na dada.
[00:12] Buyer: tumcha he kuthe nashik made hai office?
[00:15] Seller: Ho Nashik made.
[00:17] Buyer: me Shahapur made rahile
[00:19] Seller: hmm
[00:20] Buyer: Shahapur Shahapur washim made rahe.
[00:23] Seller: okay
[00:25] Buyer: kasa kay time mila ki yayala lagel toh?
[00:28] Seller: hmm
[00:29] Buyer: tikade yayala lagel ka?
[00:31] Seller: ha yayala lagel na ikda tumi kuthe rahila hai?
[00:33] Buyer: Shahapur made wasim
[00:36] Seller: Achha me laun jail na saheb tumala kay kadhi payji te laun de kay archan nahi
[00:40] Buyer: bari thik hai
[00:41] Seller: tumcha nashik made kay address?}"
42728554,"10,272,775",646114678,"{[00:02] Buyer: Hello.
[00:03] Seller: Hello.
[00:03] Buyer: Hello.
[00:04] Buyer: Haan, sir water pump set mil jayenge kya apne paas 3x3 ke?
[00:07] Seller: Haan mil jayenge.
[00:09] Buyer: Kaunsa brand milega sir?
[00:11] Seller: Kitni quantity chahiye?
[00:14] Buyer: Minimum 100, 100 piece chahiye. Baaki aapke rate ke upar rahega sir.
[00:17] Seller: Achha 3 inchi ke?
[00:18] Buyer: 3 inchi ke.
[00:19] Seller: Haan ji mil jayenge. Hum apne naam se mangwate hai Mocpro ke naam se aata hai mera.
[00:23] Buyer: Haan maine aapka IndiaMart pe dekha hai.
[00:24] Buyer: Rate kya padega?
[00:29] Seller: ₹5600
[00:31] Buyer: Bahut mahanga hai sir. Bahut mahanga hai.
[00:33] Buyer: Ye rate bataiye sir mujhe retail mein, retail mein nahi chahiye mujhe usme connector kaunsa aayega?
[00:38] Seller: Connector kaunse jo sare rubber parts aate hai sare aayenge. Connector kaunsa aayega jo aluminum ka aayega ki PVC ka aayega?
[00:46] Seller: Connector aluminum hai.
[00:47] Seller: Connector aluminum hai.
[00:48] Buyer: Rate bataiye sir sahi sahi se rate bataiye toh fir 100 piece mangau.
[00:53] Seller: Yaar aaj ke rate mein ₹5200 ka toh le raha hu FOR Agra.
[00:58] Buyer: Kaunsi company ka le rahe ho bhai saab?
[00:59] Buyer: Hmm?
[01:00] Buyer: Kaunsi company ka le rahe ho?
[01:02] Seller: Brand ka koi issue nahi hai sir koi bhi company ka jo mere importer se aa raha hai wo Sonali ka Eicher in sab mein aa raha hai.
[01:08] Seller: Kisan.
[01:08] Buyer: Kuch bhi le le Kisan ka bhi?
[01:11] Seller: Haan properly Kisan.
[01:14] Buyer: Kisan ka toh ₹5200 ka rate nahi hai. Kahin pe bhi nahi hai.
[01:17] Seller: Maine aapse kahi properly Kisan aap kaunsa Kisan aap soch rahe ho kaunse Kisan mere paas aa raha hai ye mai nahi keh sakta na.
[01:21] Buyer: Haan.
[01:21] Seller: Hamaare yahaan toh zyada tar Sonali ka Aicher Kisan hi chal raha hai mere yahaan.
[01:26] Buyer: Accha. Ab aap haan ab aap kaunsa Kisan soch rahe.
[01:27] Buyer: Mera kya hai na jaise aap toh local bech rahe honge na isko. Mera kya hai maal sara jo subsidy wale Kisan hai na.
[01:34] Buyer: Haan ji.
[01:34] Buyer: Kisan kharidta hai water pump.
[01:37] Buyer: Usko kuch brand aise hote hai jin pe subsidy mil jati hai usse.
[01:41] Buyer: Accha. Toh mera usme listed hai.
[01:45] Buyer: Toh mera water pump ki quality bhi vaisi rakhni padti hai hame.
[01:49] Buyer: Thoda sa mera mahanga bhi hota hai isliye.
[01:52] Seller: Par hame toh koi aise subsidy ka hamaare toh dealer network hai toh hame toh subsidy ka koi aisa wo chahiye nahi.
[01:57] Seller: Hame toh aap koi aur brand mein bhi dedo.
[01:58] Seller: Mai jitni mai toh ek hi brand mein mangwata hu. Jitne Punjab ke, Haryana ke Kisan hai, Maharashtra ke hai, woh saare hamaare hi brand prefer karte hai kyonki unhe subsidy mil jati hai government se ispe.
[02:13] Seller: Jitne ka woh leke utni unhe subsidy mil jati hai.
[02:16] Buyer: Woh toh us taraf hoga na aapke brand ka network. Par yaha pe UP mein thodi koi subsidy wala system hai.
[02:20] Seller: Ab mere ko nahi pata na UP mein hai ya nahi hai.
[02:21] Buyer: UP mein subsidy wala koi system nahi hai sir. Isme koi subsidy wala system nahi hai hamaare UP mein. Maharashtra wagaira mein, Punjab wagaira mein hoga par yaha pe UP mein nahi hai.
[02:28] Seller: Toh fir aap quality bhi us hisab ki le rahe ho na. Halki quality le rahe ho toh woh aapko.
[02:31] Buyer: Tabhi sir aaj tak maine kam se kam maine 2-3000 piece bech diye isko abhi abhi mai poore saal bhar mein. Mujhe toh koi shikayat aayi nahi.
[02:36] Seller: 3000 piece kitna hota hai ek container maal hota hai woh toh hum mahine bech ke.
[02:39] Buyer: Jo bhi kuch hota ho.
[02:39] Seller: Matlab utna toh maal hum mahine.
[02:39] Buyer: Yaar aap importer ho aap importer ho mai aapki barabari toh kar nahi sakta mai toh aap se keh nahi raha hu ki aap nahi bechte honge.
[02:45] Buyer: Maine toh aap se rate ki kahi hai ki meri rate ₹5200 ki FOR Agra aa rahi hai.
[02:50] Seller: Meri ₹5600 ki hai agar aapko quality bechni hai ya kisi bhi isse comparison karna ho toh 5-10 piece mangwa ke quality check kar le aap.
[02:57] Seller: Nahi nahi usse toh rate pe jana hai toh fir mai rate toh hamari yahi hai.
[03:00] Seller: Sasta maal, sasti quality hum nahi bechte.
[03:02] Buyer: Chaliye theek hai sir theek hai.
[03:03] Seller: Haan.
}"
24108739,"55,706,061",646261587,"{[00:01] Buyer: Hello.
[00:01] Seller: Hello.
[00:02] Buyer: Ha boliye.
[00:02] Seller: Hello.
[00:03] Buyer: Ji aap yeh Sharda Enterprises se bol rahe hain?
[00:05] Seller: Yes, yes sir.
[00:06] Buyer: Sir, mujhe ek na, ek requirement hai, sir, TP70E.
[00:12] Seller: TP70E?
[00:13] Buyer: Haan. TP ka maine suna tha na, table top printing machine aati hai TP70E and jo Super One ki hai, jo bhi ek Super One ki hai.
[00:23] Buyer: Wohi ek requirement hai mujhe, sir.
[00:25] Seller: Mil jaaega na, sir?
[00:26] Buyer: Mil jaaega. To mujhe aap already aage sell karne hain, start karne hain, mujhe iska, mujhe rate bataiye.
[00:31] Buyer: Aage sell karni hain, price kya hai, aur uski insulation bhi kuch?
[00:37] Seller: Agar yeh TP70E jo hai na, yeh manual printer hai. Isko PC connect nahi hota hai.
[00:41] Buyer: Achha.
[00:42] Seller: Yeh manual waala printer hai. Isko PC connectivity kuch nahi hai.
[00:43] Buyer: Ah, woh woh cable pe kya, woh cable pe, cable ki tube pe printing karta hai na yeh?
[00:46] Seller: Haan.
[00:47] Buyer: Haan, haan. Tube pe karega, label pe karega, heat shrink cable pe bhi karega.
[00:51] Buyer: Achha, achha, achha, achha.
[00:52] Seller: To kya hai, jo installation part jo hai na,
[00:54] Buyer: Haan, haan, haan.
[00:55] Seller: Woh isko nahi hai, kyuki yeh manual printer hai. Khali plug in karna hai, on kar dena hai.
[00:58] Buyer: Bas, you can use that.
[00:58] Seller: Plug in hai. Achha, aap support wagara kar denge na, agar hum agar?
[01:01] Seller: Haan, haan, pura.
[01:01] Buyer: Customer ko aage dena hai agar.
[01:02] Seller: Customer ko bhi dena hai.
[01:04] Buyer: Haan, haan, haan.
[01:04] Seller: Jo bhi customer ko technical support chahiye, use karte waqt ka training ka chahiye, toh main on call,
[01:09] Buyer: Haan.
[01:09] Seller: Haan.
[01:09] Seller: Sab kuch de sakta hu.
[01:12] Buyer: Okay, okay. Sir aap ka awaz thoda kat ho raha hai.
[01:14] Buyer: Mein kya, please uska price wagara share kar denge sara?
[01:17] Seller: Haan, chalega. Main aapko photo wagara bhejta hu, price bhi de deta hu.
[01:19] Buyer: Haan, bhej do.
[01:20] Buyer: Haan, mujhe apna, main aapko email ID aapko WhatsApp.
[01:24] Buyer: Meri email ID aagyi aapke pass ki nahi? Meri email ID aagyi nahi aayi, nahi main aapko email ID text kar deta hu.
[01:28] Buyer: Haan, main yeh email ID text karta hu mujhe
[01:29] Seller: Apka number bhejna, apka number batana sir?
[01:31] Buyer: Yeh number se aaya hai na.
[01:32] Buyer: 7838.
[01:34] Seller: 7838.
[01:34] Buyer: 38.
[01:35] Seller: 661.
[01:37] Buyer: 661
[01:38] Seller: 631.
[01:39] Buyer: 631.
[01:39] Buyer: One. Haan ji.
[01:41] Seller: Okay.
[01:43] Buyer: Ispe mujhe hi kijiye main isko abhi ap karta hu.
[01:45] Seller: Haan haan, theek hai. Okay ji.
[01:46] Seller: Okay sir.
[01:46] Buyer: Yes sir.
[01:46] Seller: Sir aapka naam?
[01:48] Buyer: Deepak, Deepak. Deepak sir. Deepak.
[01:50] Seller: Okay, kaha se baat kar rahe ho sir?
[01:51] Buyer: Sir, Delhi se.
[01:52] Seller: Delhi na?
[01:53] Seller: Okay ji.
[01:53] Buyer: Haan haan, aap aapka Maharashtra mein hi karna hai?
[01:55] Seller: Haan, mera Pune mein hai.
[01:56] Buyer: Pune Pune mein, achha achha achha achha.
[01:56] Seller: Yes.
[01:57] Buyer: Koi issue nahi aap mujhe apne book, kaafi area ka distributor hi hu.
[02:00] Buyer: Okay, okay, okay, okay, okay.
[02:00] Seller: Koi issue nahi, mujhe iska iska iska mujhe sara configuration mujhe abhi aap apne mobile se mujhe hi kijiye. Main email ID aapko text kar dunga, WhatsApp kar deta hu. Jaise ki aap mujhe koi profile uski vo matlab pure specification vo sab kuch bhej dijiye price ke saath.
[02:08] Seller: Configuration.
[02:08] Buyer: Okay sir, theek hai sir.
[02:08] Seller: Okay.}"
42728554,"257,213,417",646353197,"{[00:00] Buyer: Hello.
[00:01] Seller: Hello?
[00:02] Buyer: Uh, bhai aapke paas yeh gas se wo box mil jayega isme jo geezer ka hota hai? Lighter wala box?
[00:08] Seller: Ek minute hold karo aap.
[00:18] Seller: Hello?
[00:19] Buyer: Hello?
[00:19] Seller: Haan kaun?
[00:20] Buyer: Bhai ek query thi meri ki yeh aapke paas yeh lighter box vagerah hote hain na gas geezer ke?
[00:26] Seller: Haan milte hain.
[00:27] Buyer: Yeh kitne ka padta hai per piece?
[00:29] Seller: Kya chahiye aapko, kitni quantity, kahan se bol rahe ho?
[00:32] Buyer: Main Noida se baat kar raha hun. Actually maine online dekha tha aapka na yeh. Minimum quantity kitni hoti hai?
[00:38] Seller: Wo har quantity us pe hai. Matlab cartoon ke hisab se. Kaun sa chahiye aapko lighter? Jaise wo circuit hota hai kya? Pura wo wala keh rahe ho kya aap?
[00:45] Buyer: Haan ji, haan ji, haan ji pura box.
[00:46] Seller: ₹150 ka aata hai wo. ₹150 piece hota hai ek uske andar.
[00:52] Buyer: ₹150 piece hota hai? ₹150 per piece padta hai?
[00:54] Seller: Nahi ₹150 ka nahi hai, ₹150 piece hote hain usme. Aapko kitna chahiye main woh puch raha hu.
[01:00] Buyer: Like 50 chahiye ho toh?
[01:02] Seller: 50 chahiye ho toh ₹250 ka hai.
[01:05] Buyer: ₹250 ka hai? Accha.
[01:08] Buyer: Theek hai, order karne pe kitna delivery hote hai, kab tak ho jaata hai delivery?
[01:12] Seller: Order aap karoge, Noida mein hai na aapka?
[01:14] Buyer: Haan ji.
[01:15] Seller: Toh kal dispatch ho jayega, kal hi mil jaana chahiye jahan tak nahi toh parso mil jayega aapko.
[01:23] Buyer: Theek hai bhaiya, main aapko confirm karta hun. Theek hai?
[01:25] Seller: Theek hai.
[01:26] Buyer: Okay.}"
42728554,"10,272,775",646374211,"{Okay, here is the transcription of the provided audio:

[00:01] Seller: Hello?
[00:02] Buyer: Hello?
[00:02] Seller: Hello, haan?
[00:03] Buyer: Namaskar bhai sahab, mai Jai Balaji se bol raha hu, Agra se.
[00:07] Seller: Haan haan, bataiye.
[00:08] Buyer: Yeh China ke petrol pump set mil jaenge kya apne paas?
[00:11] Seller: Haan, mil jaenge.
[00:12] Buyer: Kaun se brand mein milenge bhai sahab?
[00:15] Seller: Petrol, water pump keh rahe hain na aap?
[00:18] Buyer: Haan, petrol water pump set puch raha hu, 3 by 3 ka.
[00:20] Seller: Haan. Yeh humara Mokpro brand hai.
[00:23] Buyer: Mokpro?
[00:24] Seller: Haanji.
[00:25] Buyer: Toh, aur koi brand iske alawa?
[00:27] Seller: Humara khud ka hi import hai, khud hi import karte hain.
[00:30] Buyer: Kya, kya rate, kya rate hai sab?
[00:31] Seller: Kitne, kitne inch mein chahiye?
[00:33] Buyer: 3 by 3 ke kareban 100 piece chahiye, aur quantity ka toh aur badh sakti hai agar aapke rate sahi honge toh.
[00:37] Seller: Haan haan, kya matlab, 3 inch mein chahiye ya 2 inch mein chahiye?
[00:39] Buyer: Bhaiya 3 by 3 puch raha hu, 3 by 3 keh raha hu aapse.
[00:41] Seller: Kya?
[00:42] Buyer: 3 inch, 3 inch, 3 inch.
[00:44] Seller: Achha achha.
[00:46] Seller: Bata deta hu, ek minute hold karo aap.
[00:59] Seller: 5800.
[01:01] Buyer: Nahi, zyada hai bhaiya rate aapka.
[01:04] Seller: Nahi nahi, puri market.
[01:05] Buyer: Square frame mein hai ki chaukhor gol frame mein hai?
[01:06] Seller: Square, square mein.
[01:07] Buyer: Nahi bhaiya, zyada hai rate aap.
[01:09] Buyer: Aaj ke time mein 5300 ka toh mere paas landing cost aa rahi hai Agra mein with F.O.R. Aapke Delhi se.
[01:14] Seller: Wo toh quality, quality pe bhi depend karta hai na.
[01:16] Buyer: Mere bhai, sab China ki ek jaisi, hum dealer ko bhi yahi kehte hain, dealer se, dealer humse yeh kehta hai sab ek hi quality hai. Yeh bhi guarantee nahi hai, woh bhi guarantee nahi hai. Chalo maine aapki baat maan li quality bahut badhiya hogi aapki, par guarantee toh kisi mein bhi nahi hai na, aap bhi koi guarantee toh doge nahi 5800 mein. Na 5300 wala koi guarantee de raha hai.
[01:29] Seller: Haan haan haan.
[01:30] Buyer: Toh rate agar aapki sahi baithti hai toh aap batao toh 100 200 piece le lunga mai kareban.
[01:34] Seller: Theek hai, ab mere ko 5 minute ka time do, mai call phir karta hu.
[01:37] Buyer: Koi dikkat nahi.
[01:38] Buyer: Card dal du kya?
}"
24108739,"193,728,516",646376923,"{[00:00] Buyer: Hello?
[00:01] Seller: Ha sir, Shraddha Enterprises?
[00:02] Buyer: Hello?
[00:04] Buyer: cashew enterprises kya bolte hai cashew ka jo printer hai na uska jo leveling wala jo sticker apan print karte hai uska size chahiye tha.
[00:13] Seller: Achcha kya size aur color?
[00:16] Buyer: Color? yeh color mere ko chahiye red, yellow aur blue aur white mein.
[00:20] Seller: Red, yellow, blue aur white?
[00:23] Buyer: Red, yellow, blue, white.
[00:25] Seller: Red, yellow, blue, white.
[00:27] Seller: Red, yellow, blue to kafi mushkil hai, mere pass white hoga, size kya hai?
[00:32] Buyer: Size? 12 mm, 12 into 9 hai. 12 mm hai na?
[00:37] Buyer: Ha 12 mm hai.
[00:38] Seller: Okay. Kya kya quantity chahiye tha sir?
[00:43] Buyer: Red mein teen, blue mein teen, yellow mein teen, white mein teen.
[00:47] Seller: White mein? White mein ek, white mein ek.
[00:50] Seller: Are baap re. Dekhna hoga red yeh red yellow blue to nahi hai mere paas, white mein hoga.
[00:56] Buyer: Nahi, humko wo teeno chahiye tha sir. White to ek hi chahiye aur baki wo sab teen teen hai, wo chahiye.
[01:02] Seller: Nahi agar maine mangwaya bhi na, to bhi mujhe 10 ka set lena padega.
[01:08] Buyer: Okay, 10 ka set aata hai kya usko?
[01:11] Seller: Ha, 10 ka box aata hai.
[01:13] Buyer: To aap apne stock mein rakh lijiye na, hume teen teen hi de dijiye.
[01:17] Seller: Nahi ji koi bhi nahi leta hai, yeh to first requirement hoga.
[01:21] Seller: Maine first, maine ek bar black bhi liya tha wo bhi koi nahi leta hai.
[01:26] Buyer: Okay. ha ha ha
[01:28] Seller: ha mujhe panch piece bhi hote to main rakh leta ya phir aapko billing karke de deta panch piece par minimum MOQ hi 10 ka hai.
[01:35] Buyer: Okay. To kaha kiske paas mil sakenge sir yeh wala agar available ho toh?
[01:41] Seller: sir ek 10 din mein kahi par hoga.
[01:44] Buyer: kaha pe sir?
[01:45] Seller: 10 se 14 din pakad lijiye aap.
[01:49] Buyer: Milne mein?
[01:50] Seller: 10 to 14 days.
[01:53] Buyer: Main abhi instantly nahi milega sir phir idhar?
[01:55] Seller: Immediately to nahi milega sir, yeh color shayad se to koi nahi rakhta hai. Par aap dekhiye aapko agar mil gaya to achcha hai. Mere paas to nahi hai.
[02:03] Buyer: Aapke paas agar kisi ka number ho jinke paas mil sakta hai thoda de denge nahi toh.
[02:05] Seller: Nahi mere pass nahi maine sabko yaad kiya sabko mai cashew ka level tip deta hun white aur yellow mein.
[02:12] Buyer: Okay, achcha.
[02:14] Seller: ha.
[02:15] Buyer: Matlab aap wholesaler hai kya iske?
[02:18] Seller: Thik hai. Kya sir?
[02:20] Buyer: Aap wholesaler hai kya sir iske phir?
[02:25] Seller: ha sir main directly import karta hun.
[02:28] Buyer: Import ka number hai? ha ha import karne ki zarurat hai sir. Main hai na wo?
[02:33] Buyer: thik hai thik hai sir ji?
[02:34] Seller: ha. Aapko agar chahiye to main mangwa sakta hu par usko ek naya consignment aane ke liye 10 se 14 din lagega.
[02:41] Buyer: ha nahi nahi sir utna time nahi tha urgent chahiye tha isliye main phone kiya tha.
[02:45] Seller: thik hai sir itna jaldi to nahi aa payega. matlab import karne ke baad bhi nahi aayega itna jaldi.
[02:50] Buyer: ha available hai bhi hai instantly available hoga to hum jaa ke dukaan pe jaa ke purchase kar sakte hai aisa hoga to koi bata dijiye.
[02:58] Seller: thik hai abhi to yaad nahi aa raha hai koi agar aa gaya to main aapko message kar deta hu is number pe.
[03:02] Buyer: ha ha thik hai thik hai sir.
[03:04] Seller: Okay.}"
